Symbol,Model,RMSE,MAE,MAPE,R2,Directional_Accuracy,Precision,Recall,F1_Score
HCLTECH,ARIMA,202.9021870546988,169.0957724752083,11.056331459424625,-0.2931118495107565,52.121212121212125,0.5038759689922481,0.2731092436974789,0.3542234332425068
HCLTECH,SARIMA,201.67313713826752,167.8917001278883,10.991822070219746,-0.2774936291060219,51.91919191919192,0.5,0.2731092436974789,0.3532608695652174
HCLTECH,Random Forest,141.82177910051252,105.83937360896624,6.510630187028061,0.3938912747626109,49.2600422832981,0.419753086419753,0.1497797356828193,0.2207792207792207
HCLTECH,XGBoost,155.44701447012653,121.64659632691402,7.529326420647156,0.271835590008497,49.47145877378436,0.3888888888888889,0.092511013215859,0.1494661921708185
HCLTECH,LSTM,92.0268180761167,80.37599004299119,5.147623793562204,0.7447924677841185,50.95137420718816,0.48,0.0519480519480519,0.09375
HCLTECH,CNN-LSTM,64.92186407463696,52.28816612625137,3.4071432031794213,0.8729874492370056,47.56871035940804,0.4234234234234234,0.2034632034632034,0.2748538011695906
HCLTECH,ARIMA-LSTM,25.071312943924365,17.17670199072045,1.1521739557576804,0.9802792492979284,47.77327935222672,0.4635036496350365,0.5336134453781513,0.4960937499999999
HDFCBANK,ARIMA,114.78739537085175,92.37993332590057,9.97642408761472,-1.116962442163524,53.13131313131313,0.5393258426966292,0.200836820083682,0.2926829268292683
HDFCBANK,SARIMA,113.23111156180268,91.0032001434554,9.82974176428483,-1.059948161800465,53.333333333333336,0.5434782608695652,0.209205020920502,0.3021148036253776
HDFCBANK,Random Forest,105.70867710657556,83.01281498140821,8.864596957281135,-0.8210757160300548,52.43128964059197,0.5294117647058824,0.1184210526315789,0.1935483870967742
HDFCBANK,XGBoost,117.0673360553146,94.1837644554346,10.106936124502775,-1.233460103213777,52.21987315010571,0.55,0.0482456140350877,0.0887096774193548
HDFCBANK,LSTM,56.720161730119,48.833318266589416,5.326435291539277,0.4756978356620952,51.58562367864693,0.5555555555555556,0.0432900432900432,0.0803212851405622
HDFCBANK,CNN-LSTM,34.52435991957776,28.7524979105246,3.160113813787448,0.8057513538818302,52.43128964059197,0.5220588235294118,0.3073593073593073,0.3869209809264304
