Date,Open,High,Low,Close,Volume,SMA_50,EMA_20,RSI_14,MACD,BB_up,BB_low
2026-03-20,2354.0808258010857,2375.5892402804725,2332.5724113216997,2358.619384765625,4206320,2790.91453125,2497.4311163437897,20.207674555177263,-123.18291456839916,2702.3956328239597,2283.490451160415
2026-03-23,2333.361852080772,2374.602714385491,2316.589272171523,2351.910400390625,3860515,2775.8607177734375,2483.5720005387266,21.077865655012204,-119.94131571418347,2682.7452098439026,2273.305424921722
2026-03-24,2371.9388633725343,2402.819949907421,2347.2733048784758,2366.709716796875,3420182,2761.0273046875,2472.442259229979,25.543507496522622,-114.85417666249941,2659.7139214584126,2268.9579535415874
2026-03-25,2368.781573169959,2389.204849113034,2338.097761710688,2345.595947265625,5843778,2745.15533203125,2460.361658090517,24.749276355998717,-111.24393620954197,2653.55887404776,2255.7456181397397
2026-03-27,2371.7413083689694,2389.69802736586,2353.094242794772,2357.830078125,4979411,2728.977646484375,2450.5967457128486,28.487195707305432,-106.17172101448796,2634.812229429433,2250.8626485002546
2026-03-30,2343.3267357786763,2365.920290240564,2314.8132066050703,2327.34326171875,6804756,2713.653427734375,2438.8583186657916,28.436171742243502,-103.41982584832613,2609.5976065523582,2247.5836190335795
2026-04-01,2396.5056797013217,2438.9304406017563,2365.8216283746565,2375.98388671875,4132661,2699.302021484375,2432.870277527978,37.67912831437881,-96.20504529536947,2579.9756094812114,2254.5922371984757
2026-04-02,2354.080866963729,2436.858383664294,2343.91860884341,2417.915283203125,5378361,2684.3842919921876,2431.4459923541826,48.30952996773127,-86.11113095118935,2553.207150967613,2265.298488680825
2026-04-06,2440.903690225315,2448.7966690134326,2415.4487854587173,2440.804931640625,2572417,2670.7748193359375,2432.337319905272,53.74375491871836,-75.3955152112917,2531.846166132591,2275.4218270314714
2026-04-07,2428.0775971710527,2509.868493428073,2415.251506653692,2505.823486328125,4516550,2659.6753173828124,2439.3360024217345,64.21813946907278,-60.95421629229668,2521.9409625646017,2281.4792034510233
2026-04-08,2537.592681428627,2545.781695099603,2506.119524847839,2524.9638671875,4769337,2648.558056640625,2447.491037161331,65.86292350649113,-47.41830537504529,2522.357758893496,2281.2202440361916
2026-04-09,2519.8334525275204,2570.1511917909907,2497.2398973257214,2554.365234375,5628261,2637.480263671875,2457.6695321340612,70.33598382364343,-33.927459206970525,2537.5859809954545,2272.06963423892
2026-04-10,2531.4755878535475,2531.4755878535475,2467.641172150841,2490.53076171875,10480239,2624.8870166015627,2460.799173046889,58.338300137291355,-28.063278868869475,2539.531297061653,2271.2293230555347
2026-04-13,2456.5908344868626,2471.390169384871,2436.9571465386757,2439.5224609375,3739587,2611.3623974609377,2458.7728195126615,62.46792427668549,-27.21806437719306,2540.270179230545,2271.2501576835175
2026-04-15,2468.430210056267,2524.7664391435346,2460.0439205944767,2520.72119140625,5261384,2598.631015625,2464.672664454908,65.94214555762417,-19.76829031495754,2555.331688680785,2267.288135537965
2026-04-16,2537.592648855298,2559.298340252972,2523.779936147688,2542.427001953125,3905403,2587.4328515625,2472.0778394547383,68.19978916533728,-11.974775432658134,2573.945955615308,2265.0912514159418
2026-04-17,2535.619419237544,2554.365243737743,2521.707947863873,2546.965576171875,2718206,2576.7299755859376,2479.2100048563707,67.56391566975857,-5.370229072293569,2591.058265924402,2264.9784528255977
2026-04-20,2552.490731944509,2559.298329686745,2526.937069016173,2545.091064453125,2288558,2565.08783203125,2485.484391484633,70.195765950842,-0.2840614447595726,2604.9875357712644,2269.587830439673
2026-04-21,2525.7532081976638,2579.030814933082,2525.7532081976638,2575.57763671875,2719959,2552.9563232421874,2494.064700554549,71.25794288274804,6.136042164323953,2623.6353604130436,2267.6829745478935
2026-04-22,2545.485597963241,2545.485597963241,2470.107748698972,2504.540771484375,5232045,2543.8675537109375,2495.062421595485,66.03000243387136,5.429352982780529,2624.876123758122,2284.448070577815
2026-04-23,2495.167841496993,2525.259822187249,2482.637786236952,2488.064208984375,2509050,2534.5992236328125,2494.3959251563315,60.76573806867189,3.4994364960120947,2625.722865746882,2296.5458110109307
2026-04-24,2454.716351341689,2471.4889309127534,2356.8434646078067,2364.8349609375,5107719,2523.85095703125,2482.0567857069186,45.59016037661224,-7.882739359138213,2624.655991920529,2298.905140891971
2026-04-27,2364.8349883004043,2426.1043319099444,2364.8349883004043,2414.85693359375,5853425,2513.9728955078126,2475.656799791379,47.937268973076954,-12.720209924251776,2622.5063095081023,2305.869544984085
2026-04-28,2411.305018000216,2453.7297789552117,2394.9269906770533,2411.99560546875,4508363,2503.319345703125,2469.5938289035093,41.72323148005769,-16.59354540348022,2617.943703962553,2317.072116349947
2026-04-29,2418.211337173827,2454.617604896496,2414.856917592864,2441.59423828125,2835961,2494.7337548828127,2466.927201225199,42.77901129620936,-17.07796522235185,2613.7030698847557,2329.6891664433697
2026-04-30,2445.8368019678887,2457.6762701500647,2405.3852856787867,2440.804931640625,3970446,2489.28365234375,2464.4393660266683,39.65113924839197,-17.325840365479053,2603.24400898419,2351.4943943361227
2026-05-01,2440.804931640625,2440.804931640625,2440.804931640625,2440.804931640625,0,2484.9760595703124,2462.1884675137117,44.871790352640105,-17.322599063194502,2598.583573082242,2362.636934730258
2026-05-04,2460.6360738276094,2464.8785979918853,2392.559133533261,2398.77490234375,2632358,2479.5437158203126,2456.1490803546676,45.718428340842884,-20.47547389490819,2600.053568734625,2359.2529009919376
2026-05-05,2397.492201189252,2427.485422911908,2379.9302759850466,2394.828369140625,3385720,2473.8193359375,2450.3090126199972,34.20796509231316,-23.027159401543486,2602.5384958981167,2352.170317578446
2026-05-06,2409.2328690917466,2437.9436740268407,2374.306536440952,2402.81982421875,3147628,2468.6987646484376,2445.786232772259,31.86361978464612,-24.126430440093827,2600.8832978138844,2343.5251494517406
2026-05-07,2405.582406456141,2407.0623398832377,2365.9202387848723,2369.274658203125,5829594,2463.2427392578124,2438.499416146627,28.533946484545964,-27.38870526139999,2598.3882619076417,2330.4512644595457
2026-05-08,2365.920344937355,2374.799945898337,2343.326789953136,2362.368408203125,3792199,2457.4848095703123,2431.2488439615313,28.191219048240683,-30.183422511581284,2589.1659447074676,2320.4738990425326
2026-05-11,2339.281495509073,2382.69287712122,2339.281495509073,2360.888427734375,1975188,2451.8926318359377,2424.5478519398976,22.469624346856932,-32.1471062918622,2587.840350380167,2308.8352599713958
2026-05-12,2343.2279819983573,2343.2279819983573,2252.4587296430527,2269.52734375,6347884,2446.497783203125,2409.78399401705,21.356421614049125,-40.607319870130596,2600.684569420618,2278.9915292121946
2026-05-13,2275.151076617381,2278.308219875756,2238.6460506699204,2242.395263671875,3171843,2439.4631640625,2393.842210174653,20.81575286923615,-48.93731330810988,2604.4882195270397,2247.3552863323353
2026-05-14,2234.6996825737074,2234.6996825737074,2176.883514966109,2215.953857421875,5633313,2431.5366455078124,2376.9004622934362,27.031980324435892,-57.015257231790656,2602.4395782496435,2216.756613156607
2026-05-15,2221.873423006846,2274.06564640704,2221.873423006846,2233.712890625,3410637,2424.1685498046877,2363.263550705966,18.9654220477737,-61.27770914175517,2590.6461204530287,2197.224802398534
2026-05-18,2233.712905717256,2262.226194073794,2222.070714305826,2252.656005859375,3773336,2417.6509228515624,2352.729498815814,24.126803656986652,-62.40778382013332,2572.152665629694,2186.474751362493
2026-05-19,2269.2314317901278,2345.793423403843,2266.3703232911885,2295.968994140625,10394707,2412.5066748046875,2347.323736465796,27.36196430780815,-59.12680299220847,2537.7192346023835,2192.9473181319913
2026-05-20,2292.8114703818346,2310.669430390967,2286.793218866712,2296.2646484375,2537422,2407.5459326171876,2342.460966177387,27.496086768449956,-55.85883928861722,2516.7368883325826,2193.102052097105
2026-05-21,2299.816595750975,2304.650948701518,2283.0440165455843,2296.0673828125,3299087,2402.9995703125,2338.0425296664453,27.479207455913425,-52.677637185648564,2496.296150257286,2194.3431075552135
2026-05-22,2299.9154856057357,2308.696328282268,2277.223171267918,2286.300048828125,2617262,2398.8537890625,2333.1146743485097,30.54602392259234,-50.364087967709565,2494.3050689869606,2188.480697614602
2026-05-25,2325.0,2326.10009765625,2293.0,2308.199951171875,3298364,2395.428173828125,2330.7418435697828,35.89264046132095,-46.2305277043788,2485.5864212097053,2186.53364714967
2026-05-26,2308.199951171875,2327.89990234375,2272.39990234375,2276.199951171875,3587597,2392.3136669921873,2325.5473776271247,30.875514862328487,-45.01784627066536,2476.5945715003218,2181.9459314293654
2026-05-27,2275.0,2295.60009765625,2260.89990234375,2284.199951171875,2653950,2389.8031396484375,2321.6095274885297,36.075974657,-42.916539206978996,2460.019415161873,2182.781659056877
2026-05-28,2284.199951171875,2284.199951171875,2284.199951171875,2284.199951171875,0,2387.9220751953126,2318.0467106964675,36.910395871217574,-40.78113863905401,2441.033295383924,2186.1072807879514
2026-05-29,2291.0,2334.0,2235.0,2258.89990234375,16331582,2385.5606640625,2312.413681329542,34.18340727749924,-40.66159919874599,2419.015869296522,2189.9342039456656
2026-06-01,2284.0,2335.0,2280.0,2297.39990234375,7505095,2384.3145703125,2310.9837976166095,55.1702244056547,-37.03333782302025,2404.999208513952,2193.8133647282357
2026-06-02,2320.0,2457.39990234375,2316.199951171875,2446.89990234375,11306127,2385.089609375,2323.9281885430037,76.09031633516913,-21.84272463322941,2419.4162919575283,2184.603434604972
2026-06-03,2393.0,2393.0,2224.800048828125,2241.699951171875,15660062,2383.43396484375,2316.096927840991,52.255756825923235,-26.06155399815043,2404.123056933418,2183.784682324395
2026-06-04,2241.699951171875,2253.10009765625,2216.60009765625,2241.0,4867263,2381.0815771484376,2308.9448394751826,50.65813728274502,-29.12574343454071,2394.1235445508323,2180.956728886668
2026-06-05,2262.89990234375,2271.800048828125,2192.0,2198.89990234375,5019717,2378.0213671875,2298.464369272189,45.3399270168464,-34.552956698484195,2386.856570664047,2171.876852187516
2026-06-08,2170.0,2177.0,2143.300048828125,2151.39990234375,6536734,2373.7151708984375,2284.4582295647183,37.55774573428536,-42.200454763414655,2383.5242120203766,2154.260358292124
2026-06-09,2174.0,2174.0,2132.800048828125,2151.0,4148655,2369.823251953125,2271.747921987126,37.50012604830171,-47.74306847973139,2389.13458090422,2136.79725503328
2026-06-10,2151.300048828125,2180.800048828125,2144.800048828125,2153.89990234375,2848650,2365.7446484375,2260.5243010687095,37.82327036397321,-51.310160310054016,2393.6385394561266,2123.443760348561
2026-06-11,2127.0,2154.60009765625,2110.0,2135.60009765625,3079815,2361.90978515625,2248.6267578865704,37.27840089626839,-54.979972684265704,2399.3803318645555,2109.6665919635693
2026-06-12,2150.0,2168.0,2138.0,2161.39990234375,2124656,2357.61810546875,2240.3194383110635,37.688679882704285,-55.170525336463015,2401.4500917316723,2100.365533268328
2026-06-15,2192.0,2192.0,2159.300048828125,2162.0,3337083,2352.4997998046874,2232.8604441862003,39.89022308539871,-54.64322375137317,2402.0668550085034,2090.6831694055595
2026-06-16,2167.0,2209.0,2160.60009765625,2199.0,3079898,2347.663701171875,2229.6356399779906,42.82586609752558,-50.655813976713944,2396.7543689768827,2086.2987560231177
2026-06-17,2209.0,2231.0,2200.699951171875,2223.0,2865010,2342.0072314453123,2229.0036742658012,45.04694118609434,-45.039970831591745,2391.0972630884753,2084.6293970677743
2026-06-18,2209.0,2214.0,2182.0,2203.300048828125,3735188,2335.573955078125,2226.5557099384037,45.45900830645139,-41.698323779105976,2384.646057171909,2081.803869585903
2026-06-19,2105.0,2138.0,2059.89990234375,2125.0,13286502,2326.986650390625,2216.8837375633175,36.779138692199105,-44.85118740485359,2381.771746493414,2068.5481753815857
2026-06-22,2132.199951171875,2157.0,2121.0,2127.800048828125,4566101,2319.7320361328125,2208.3995767313945,18.424685233223826,-46.5868893429556,2373.393064058283,2058.8868675823423
2026-06-23,2111.0,2114.0,2055.0,2059.60009765625,6392736,2312.1335888671874,2194.228197771857,25.278296117808097,-52.85631700226759,2374.526311759731,2036.0936345293317
2026-06-24,2061.0,2120.699951171875,2061.0,2109.0,4747277,2303.8991650390626,2186.11122655549,34.172643337646306,-53.22517760818437,2366.707509472689,2026.3924416991856
2026-06-25,2133.60009765625,2148.5,2088.0,2094.699951171875,4738903,2294.9446240234374,2177.4053908046694,36.61355408895338,-54.04836086568275,2357.785522764444,2016.3644284074308
2026-06-26,2094.699951171875,2094.699951171875,2094.699951171875,2094.699951171875,0,2285.8993115234375,2169.528682268213,41.703242566988735,-54.07736927693486,2350.820404132893,2006.909551921794
2026-06-29,2090.0,2105.0,2071.0,2097.89990234375,3412470,2276.95548828125,2162.706893703978,42.293153422580026,-53.228563587972076,2334.937516173993,2002.8424398806942
2026-06-30,2090.0,2104.300048828125,2018.800048828125,2031.5,6848411,2266.073935546875,2150.210999065504,34.99999401615398,-57.25380987517519,2264.1277979756246,2032.1121678446873
2026-07-01,2039.9000244140625,2052.0,1976.800048828125,1982.5999755859373,4658295,2255.635119628906,2134.248044448402,32.558114939316866,-63.65588444233663,2264.2978288170625,2006.0321394446564
