Date,Open,High,Low,Close,Volume,SMA_50,EMA_20,RSI_14,MACD,BB_up,BB_low
2026-02-06,1489.86026239605,1492.6988611765453,1448.6520095352705,1475.177978515625,13900866,1584.2693823242187,1578.4497557331258,18.769202432329408,-15.769607292888395,1698.2443980759867,1485.403392451357
2026-02-09,1489.8602864300617,1495.6353420798034,1461.376679139494,1465.4876708984375,8294615,1582.9146948242187,1567.691461939346,18.68616100744154,-22.54415403106168,1706.592560643932,1465.6128348638806
2026-02-10,1468.2284271414342,1483.7916723660803,1459.4190565785857,1466.0750732421875,8657000,1581.695087890625,1558.0137106348548,20.396914516713025,-27.54807560157019,1712.9541953532612,1449.6489906818952
2026-02-11,1469.4029562852068,1474.003477029586,1437.885033967625,1440.7236328125,7934411,1579.8921044921874,1546.8432270327257,18.909708654531727,-33.17692591927607,1720.9403698007382,1429.2220325430117
2026-02-12,1398.6344233110094,1405.2903204885397,1351.259562174479,1356.64306640625,26048896,1576.4662377929687,1528.7289260206805,12.5303865021625,-43.916190856788944,1740.23516871519,1389.00008519106
2026-02-13,1266.493817560756,1348.1273389393946,1254.356439122167,1340.1009521484375,45785709,1572.36302734375,1510.7643570804669,10.292184685039572,-53.14927431436058,1755.6053850412638,1351.0485090017048
2026-02-16,1344.6035807140283,1346.854912154694,1309.953484521095,1336.6751708984375,14621891,1567.82130859375,1494.1844345869404,7.321704982662894,-60.05076356955942,1755.6441493316433,1319.276431723044
2026-02-17,1340.9819956812096,1400.6899531531467,1338.0455387563604,1361.73291015625,25347684,1563.4166235351563,1481.5700036887793,13.861929126136985,-62.774666109965665,1748.646252181697,1297.8885866854903
2026-02-18,1361.4392729027982,1371.3253201935424,1316.805153615715,1344.603515625,20241373,1558.7750610351563,1468.5255762541335,13.49005460678211,-65.55984440354655,1742.9101737114947,1275.7087349799117
2026-02-19,1355.6643110050506,1372.3042339560152,1334.326009074035,1341.471435546875,14574228,1554.3018603515625,1456.4251819010615,14.038844017118109,-67.24469595713072,1734.4491345690894,1256.381102247317
2026-02-20,1330.4106332686276,1336.0878308198503,1309.855435871399,1324.5377197265625,12633552,1549.76796875,1443.8644712177759,13.829251402925408,-69.14925275592259,1722.2984763808836,1238.1589943222416
2026-02-23,1323.3632672728345,1323.3632672728345,1290.0834217940796,1299.3822021484375,12887826,1544.47255859375,1430.1042551159342,6.878466080945785,-71.86010916854798,1706.7886817711205,1220.065932486692
2026-02-24,1273.4434027288626,1275.988307999553,1237.3249610296912,1248.4835205078125,27839061,1538.1552612304688,1412.807042296113,8.378659494245397,-77.22537458944635,1688.8146250763364,1198.1824818572575
2026-02-25,1258.9568742250233,1295.564726518415,1258.9568742250233,1262.7742919921875,16669618,1531.955419921875,1398.5182089338343,13.089535213572418,-79.40886430690125,1666.3443150349542,1183.810042875202
2026-02-26,1277.848187510079,1286.168148899459,1259.054910753846,1261.7955322265625,11493914,1526.008115234375,1385.4970016283798,13.61818627595855,-80.29270900351094,1639.4985315960698,1174.4003697711178
